Material_Class,Composition_Formula,Hydrogen_Weight_Percent,Heat_of_Formation_kJperMolH2,Temperature_oC,Pressure_Atmospheres_Absolute,Entropy_of_Formation_JperMolH2perK,Equilibrium_Pressure_25C,LnEquilibrium_Pressure_25C,HtoM,atomic_mass_weighted,atomic_radius_weighted,melting_point_weighted,PC1,PC2,PC3
MIC,Ca0.5La0.5Ni3,1.6,43.5,20.0,0.6,144.14111171142036,0.8093538448075364,-0.2115190721253602,1.0709927692282877,78.26592614404248,1.5408680260208971,1541.8315322174385,2.3635305269526605,-1.1533056526832757,-1.6133384697454958
MIC,Ca1.5La0.5Mg1Ni9,1.9,35.4,20.0,0.7,117.7918392937761,0.8930601560321649,-0.1131013363967005,1.0921961181934263,63.99460844990452,1.4560964873337732,1590.8172474307444,1.944366706673801,-0.9118134929929298,-1.1536356888976225
MIC,Ca1La1Mg1Al0.3Ni6,1.9,30.0,20.0,0.4,94.71850086751328,0.4917069252333798,-0.7098724203978577,1.1643094651793362,75.20202720708039,1.5349275468308967,1506.4038049762112,2.1870888042536145,-1.0296316544430584,-1.2594011595980665
MIC,CaLaMg(AlNi2)3,1.8,30.0,20.0,0.4,94.71850086751328,0.4917069252333798,-0.7098724203978577,0.964372826653574,69.68206179264251,1.5023109091824711,1440.8180989913365,2.1663359376308864,-1.0351550375359566,-0.6662968973819011
MIC,Ca1La1Mg1Mn0.3Ni6,1.8,32.3,20.0,1.0,110.18250042640284,1.248875710966134,0.2222437153561474,1.1183059344311277,75.30053540661571,1.5350718623033013,1514.8754559986508,2.078196225426599,-0.9828924146486283,-1.3063094511168505
MIC,CaLaMg(MnNi2)3,1.8,32.3,20.0,1.3,112.36383863710364,1.6235384242559734,0.484607979823638,1.0914663420739987,71.10703442494173,1.5072548332535836,1515.7248746588061,1.2910938240287289,-0.6753111509198039,-1.0665830922506523
MIC,CaLaMgNi9,1.8,33.0,20.0,2.5,120.1885433078236,3.1372633474265217,1.1433508744980816,1.1085386207690815,71.76194042016799,1.4935679541757652,1566.0819432780709,2.016230837296163,-0.924664488216664,-1.1544868121726621
MIC,La(MgCu)2,2.4,64.2,170.0,0.4,137.25375268883516,8.351376601376987e-05,-9.390499077255424,1.534970091725215,90.75558148037902,1.6380884614723228,1217.844447717659,1.8715764397254633,-0.8978907810970794,-1.0169765593953803
MIC,Lu6Fe23,0.6,39.7,0.0,2.0,151.10432338559397,8.66205582415345,2.158952087490376,0.4820047130071068,109.41904318584616,1.5574093376122475,1862.270469965132,-1.133880000594562,0.34661069770413566,1.0325531816475744
MIC,LuCo3,1.0,32.0,20.0,5.9,123.91636961228092,7.353172723549895,1.9951318831530584,0.8812494613796696,116.64784904946012,1.548958067606109,1846.0910415353978,0.27346650993064814,0.06849373835563165,2.394356914134716
MIC,Mg51Zn20,3.6,80.9,330.0,8.0,151.4179628769067,5.442679980505492e-07,-14.423824067924151,1.3294158102139817,45.41058229957198,1.4229798232547735,804.7380859469293,1.3412378831698217,-0.27197528146159844,0.9449745301595697
MIC,Mg6Pd,0.9,80.3,160.0,0.014,149.89549142498555,5.773045636273515e-07,-14.36489586978804,0.3246694742478222,58.94792685827552,1.4578116947472743,1304.8252566897918,0.7602938784812855,-0.010738583587729656,0.9843881107774989
MIC,Nd2Co7,1.2,56.7,125.0,0.9,141.532655880313,0.0028791213463615,-5.85027011945202,0.938532716674164,94.03968684576452,1.55576124496038,1574.1729072473222,1.1819919346718624,-0.47570103335747316,1.492257202116932
MIC,NdCo3,1.3,54.5,20.0,0.29,175.61976510846344,0.4219446687904328,-0.8628810901530082,1.0487379095402936,97.26191385058132,1.574646909838799,1556.382610931852,1.2718846776729211,-0.5302445855678269,1.4700997809613827
MIC,Pr2Co7,1.1,54.6,150.0,2.0,134.79519393409322,0.0029870507953589,-5.81346873441604,0.8512758860472249,92.20421583386641,1.5529352975501114,1540.7124667438752,0.798150631472314,-0.23925033848784083,2.445443931707259
MIC,PrCo3,1.3,54.2,100.0,0.02,112.72471822543338,0.0002468648131067,-8.306669686525282,1.0378456780909762,95.29002462674976,1.5717570682644353,1519.6320835438323,0.8394831258754147,-0.26428172461339455,2.541754352943126
MIC,SmCo3,0.6,59.4,69.0,0.2,160.22694393283453,0.0091776007387456,-4.690989465944655,0.4897833204584651,100.95224328739775,1.579796110054364,1573.5924908940083,0.6762858537018424,-0.045413423012691155,3.0955799515656346
MIC,Tb2Co7,1.1,40.4,50.0,2.0,130.78227673295325,0.5668249741358496,-0.5677047104993005,0.8954555796076061,102.4481366577156,1.5240734226908725,1707.5094856149217,0.6494052201814263,-0.12288713867666926,2.116743917019069
MIC,TbCo3,1.4,46.9,75.0,0.6,130.46496394672792,0.039635255198489,-3.2280362739982413,1.18226326557922,106.26744567348439,1.5393518573471465,1702.2002295718667,0.6712744096261456,-0.1334393809866784,2.1709460882078524
MIC,TbFe3,1.1,48.0,150.0,0.23,101.21583245108027,0.0007542566424001,-7.189777873334532,0.9005468511764328,106.02591998575784,1.570384772607148,1722.3999182442828,-0.6878406227250544,0.14734589961894012,1.004410956893579
MIC,ThAlNi,0.9,47.0,40.0,0.007,108.8342479963457,0.0028227337570827,-5.870049446208477,0.9541618573110372,182.60058660800067,1.6701599355022425,1943.1661646120074,1.4033505026744835,-0.7406092822207633,0.538878484128661
MIC,Ti3Al,2.9,47.0,50.0,0.8,143.58804162313015,0.1845239161905367,-1.6899761968534357,1.2635511222782108,44.56348553968167,1.3762740616758533,1781.6360357351487,-0.9085428417143615,0.13154454522493905,0.3583081947182596
MIC,Y2Co7,1.3,38.0,20.0,0.25,118.10059935073154,0.3247072841709952,-1.1248311665832489,0.8570938118155064,67.96096211927052,1.485540051546042,1777.3372035509497,1.3001854212313015,2.468057935399045,1.1785642400000287
MIC,Y4.3Sc0.7Si2.6Ge0.4,0.5,39.4,426.0,1.5,59.72524569586402,0.0001647958569468,-8.710803080690287,0.3214501284946558,76.69877531565808,1.6577274567494058,1750.9625435335363,7.988638072718556,22.9681294567112,-3.01274438539864
MIC,Y5Si3,0.4,53.3,398.0,0.3,69.40590655813183,1.9380150530445334e-06,-13.153846277217024,0.263347910491171,79.21476089675733,1.6884622930931856,1781.1539668949094,5.299301351627621,15.299185136963159,-1.6491039080220293
MIC,YCo3,1.5,44.0,75.0,0.45,119.74338652801497,0.0351650288440742,-3.347703188972975,1.0035405902525982,68.96213689775136,1.5005713742739213,1778.3726946722036,1.406592607146332,2.781616766604955,1.1192366950019892
MIC,Zr2Ni5,0.5,35.0,60.0,0.8,103.202530814528,0.181501415012724,-1.7064918290942663,0.3389360350505361,71.16441459042056,1.4266725150499566,1881.345030099913,0.47771989380917956,-0.2887779378395511,-0.49425232205609365
MIC,Zr3V3O,1.2,152.0,700.0,0.1,137.0497450532133,3.377889185397852e-20,-44.83445084682977,0.7616842587237325,74.59175236450777,1.4465768270395272,2072.0342643174768,-1.5044586654857754,0.6055102799756562,1.143556706431095
MIC,Zr7Ni10,1.4,47.0,60.0,0.25,129.55172093681765,0.0341081407578893,-3.3782191912816786,1.0154433308144082,75.64400487930659,1.454213293817554,1936.4265876351078,0.0260760094471877,-0.1463194467879596,-0.4617539048278435
MIC,Ca1.03La0.65Mg1.32Ni9,1.08,26.8,10.0,2.0,100.41241494427248,3.546232034133789,1.2658856409691313,0.7160025990300992,66.45546672372497,1.46210082728861,1584.2843552351292,1.9311080443310669,-0.8425557598652944,-0.9447794045310637
MIC,Ca1.5Y0.5Mg1Ni9,2.0,25.8,-10.0,2.0,103.80587715781576,7.984086909413285,2.0774504243974725,1.108674017722168,57.76223909053321,1.4271587556845506,1646.947146584309,1.9371261144109335,-0.31666541671375525,-0.9090017496722587
MIC,CaNi3,2.0,35.0,20.0,0.4,111.7746154846035,0.5089174947062393,-0.6754693684851413,1.0940951976028508,55.24190937322757,1.4334347251226185,1614.3433633329664,2.254673903520223,-1.1066252446141793,-1.4855733193636431
MIC,CaMgTiNi9,1.9,33.4,20.0,1.1,114.72726963137444,1.3842002922816712,0.3251225665812684,1.0255470170002534,55.414498870147355,1.3875871246197837,1675.0130115883046,1.4272244735539485,-0.6322520545533732,-0.6923526509029774
MIC,Ce2Co7,0.9,43.3,100.0,0.9,115.16314227719188,0.0268842964478483,-3.6162129380103374,0.6935078053673538,91.77267254841578,1.5522563617284213,1484.8410935802106,1.1386710211572657,-0.4624596815080795,2.301530774189274
SS,Co0.05Pd0.95,0.6,38.2,81.0,0.6,103.61681402035786,0.0524667422946458,-2.9475757902198407,0.6230577497724442,105.07513412778759,1.3985839583519963,1826.3493339807478,0.6298384523097786,0.12384160169387139,2.3277734595888666
SS,Cr0.05Pd0.95,0.6,29.6,30.0,0.26,86.44164714059995,0.2135207227832241,-1.5440213888071836,0.6209806757209927,105.05555296187357,1.4,1836.8736443009154,0.5293864334465107,0.15083840341698054,2.2516563096634443
SS,Ni0.025Pd0.95Rh0.025,0.7,32.6,50.0,0.32,91.40850556947296,0.1156884619629,-2.1568543734985504,0.7352787044030434,105.66792450197524,1.3980787464420008,1836.6602538131137,0.6776584571585946,0.09895731249766568,2.29229785788534
SS,Ni0.05Pd0.95,0.78,31.6,50.0,1.4,100.58488890412384,0.5221822320568746,-0.6497386484647356,0.7274303677268682,105.07368758766273,1.398589557592268,1825.2277047421283,0.6867028500325374,0.09560078598310173,2.2216906374868493
SS,Pd0.95Pt0.05,0.6,33.0,30.0,0.17,94.1246705594542,0.1364868564946759,-1.99152695840954,0.66382341669062,114.2217268676051,1.3956003976430091,1846.823103257281,0.8005158157584735,0.04563873367859906,2.8347520236242016
SS,Pd0.95Rh0.05,0.7,34.2,30.0,0.13,95.8527175385472,0.1035422732075764,-2.2677753128761347,0.7430085249524447,106.24979723860416,1.397578563644959,1847.8549279478825,0.6778954354528822,0.10302057139465474,2.373793059201805
SS,Sb0.05Pd0.95,0.5,34.6,100.0,0.07,70.61459481816034,0.0042336164725984,-5.46469869313132,0.5343533141899977,107.29128028585556,1.4028398966292552,1775.5533748495618,0.9893815551062878,0.22434228637577222,4.66345001664629
SS,Sc0.05Pd0.95,0.5,37.4,50.0,0.04,88.97348103361803,0.0124491852465784,-4.386100100254733,0.5152089594799394,105.0831544232958,1.4043500054103273,1827.7444121199244,1.554330281313153,3.0600822044956932,2.1294953990224865
SS,Pd0.96Pt0.04,0.5,37.4,80.0,0.4,98.28581996095096,0.0381571444757648,-3.266042265501641,0.5482100981095955,112.71170459674286,1.3964519395714479,1843.1895738486319,0.7785430219220288,0.06378942534583179,2.7524913303538923
SS,Pd0.972Ir0.028,0.5,30.7,25.0,0.1,83.82424597050999,0.1,-2.302585092994045,0.5425057629416926,110.66330221543896,1.3975271266970646,1873.1032787061802,0.8310666975902151,0.17774361510945605,3.486971617326996
SS,Mo0.025Pd0.975,0.5,30.8,30.0,0.16,86.36349438206324,0.1303524201190535,-2.037513572460797,0.5292234984446039,106.18321822189567,1.4011296840558414,1852.1789217487142,0.6063859808442996,0.14203076866841635,2.324851917843661
SS,Pd0.975Rh0.025,0.7,36.0,30.0,0.056,94.78833079359528,0.0440718234658712,-3.12193462440444,0.7436229824046099,106.33496893877687,1.3987902822418106,1837.944281544232,0.6761524412423631,0.11908799087008404,2.3890938249340037
SS,V0.02Pd0.98,0.5,30.8,25.0,0.1,84.15964761397805,0.1,-2.302585092994045,0.5249981554598389,105.88327101546352,1.3995162729845467,1831.4839780827028,0.6457974468695685,0.13726366740723786,2.3726893922564627
SS,Co0.1Pd0.9,0.5,29.8,80.0,4.0,95.90927822365089,0.6151017633215567,-0.4859675560485342,0.5068563028435831,103.66745468756116,1.3971017787862976,1824.5692363223436,0.6548777413494392,0.11782828591042209,2.3328121853963593
SS,Ni0.05Pd0.9Rh0.05,0.6,28.4,30.0,0.7,90.71754302166664,0.5794717786286243,-0.5456383169073895,0.6219336555044553,104.89729617402406,1.3961100977878966,1845.482912597587,0.7435567226708977,0.06752965823119055,2.2536949963008226
SS,Pd0.9Rh0.1,0.6,29.2,30.0,0.58,91.79300448038974,0.4775848395826602,-0.7390134603249399,0.6351714453386988,106.07903052342095,1.3951491040463926,1867.7254780045548,0.7324289652991862,0.07477276054713741,2.4030754227862814
SS,Ti0.23Mn0.36V0.41,2.8,34.0,40.0,4.0,120.10003747442484,2.073619215822363,0.7292954940225238,1.476712425697302,51.81611374047266,1.3797902521514416,1877.296238935147,-0.9759931175449378,0.3797446037304297,0.5872041742756444
SS,Ti0.3034Mn0.26V0.4366,1.42,52.7,25.0,0.03,147.60258620663993,0.0299999999999999,-3.5065578973199822,0.8946787167834531,51.18510933836231,1.3782154572801322,1928.355653645584,-0.9821149342971506,0.3873221502278873,0.6487283554556093
SS,Ti0.296Mn0.1V0.504Fe0.1,1.56,44.7,25.0,0.03,120.7704547291957,0.0299999999999999,-3.5065578973199822,0.9919907508199618,51.05497621263263,1.3747900788965124,2003.2304003013269,-0.8908914665656764,0.37440409268523955,0.7957271997176512
SS,Ti0.138Mn0.08V0.782,2.6,50.6,25.0,0.06,146.32208756338792,0.06,-2.813410716760036,1.4640448660576122,50.88752214526886,1.3608195822146079,2094.14974561039,-0.49425931161297976,0.32766128138210804,1.1802063570660721
SS,Ti0.1045V0.8455Fe0.05,3.3,42.9,40.0,4.5,149.50018892048965,1.9642282389693584,0.6750994144681263,1.722064088891762,50.90833082160497,1.3576617436122171,2138.780825153315,-0.3975659134648992,0.31394518370894464,1.2971535752722148
SS,Ti0.172Mn0.14V0.688,1.6600000000000001,48.6,25.0,0.04,136.2429533162634,0.0399999999999999,-3.218875824868201,1.1037290771653911,51.047950019516485,1.3656207202960111,2043.719051740874,-0.6152873338206917,0.3428102312600659,1.0401524671008302
SS,Ti0.176Mn0.08V0.704Fe0.04,1.6799999999999997,48.5,25.0,0.08,141.67048754237243,0.08,-2.525728644308255,1.1148322434552262,50.992898514975565,1.3647825449900164,2069.322468121357,-0.5936460108322702,0.3398922514102583,1.084256907875665
SS,Ti0.095V0.855Fe0.05,3.7,43.2,80.0,9.3,140.86831711837627,0.6162287087462747,-0.4841371039238774,1.939932366097183,50.93582010799378,1.3572106032472306,2140.96843997047,-0.37469031520886165,0.31213357530208635,1.318736493355783
SS,Nb0.95Cr0.05,0.9,47.2,77.0,0.26,123.5995872039394,0.0153781976026468,-4.174804512757289,0.8186253603863342,91.73581278907994,1.448569348326484,2733.690570921919,0.19020941892310447,0.23759458115982415,2.058987515628487
SS,Nb0.97Cr0.03,0.9,47.2,77.0,0.45,128.16045174876555,0.0266161112353503,-3.626238561008453,0.8259971133054634,92.21030783016315,1.4491492698536446,2740.301676331548,0.22742467014874343,0.2321081892474649,2.100009849910039
SS,Cu0.2Ni0.8,1.56,5.1,25.0,3800.0,85.63707067339983,3800.000000000002,8.242756345714477,0.9621327951236609,59.72706764905825,1.35,1649.1361386244816,1.4930494575831874,-0.6310195793428934,-0.5281741742229671
SS,Pd0.75Rh0.25,0.8,25.4,0.0,5.0,106.37032277782502,12.772030674720083,2.5472576765659123,0.8443850406426011,105.56331848587817,1.3878121850316996,1927.7341386257285,0.8542633845810617,-0.013150967716327646,2.441926599408816
SS,Ag0.3Pd0.7,0.3,46.0,50.0,0.002,90.67951459542884,0.0004759339191252,-7.650231538737178,0.3189761546544394,106.85858176974551,1.46056922659101,1648.425901621701,0.5609715699070722,0.06826552496206384,2.6301278627201143
SS,Ni0.1Pd0.825Rh0.075,0.7,21.4,30.0,6.3,85.89473841359334,5.463894094571971,1.6981617396816675,0.7090169554940136,103.38945281320841,1.393299097653739,1853.3894926359135,0.8388051176041215,0.018091522739574414,2.150960110421573
SS,Pd0.85Rh0.15,0.7,31.0,50.0,2.7,104.18873551349932,1.0261012345764082,0.0257664110588804,0.7405506951437841,105.90769704687264,1.3927115812615254,1887.661976861983,0.798564209105777,0.04740836517765333,2.445967762518229
SS,Pd0.88Pt0.06Rh0.06,0.5,24.8,0.0,0.3,80.78258346905798,0.7495320031869481,-0.2883062629688917,0.5559990926856504,115.53078066779422,1.3919844279024545,1873.081013354647,0.9320153584595758,-0.003052352189131317,3.0038694625562705
SS,Pd0.8Rh0.2,0.8,28.4,30.0,4.8,106.72471736835598,3.973520767739135,1.3796525449451873,0.8457909306195598,105.73579398271424,1.3902659550820065,1907.664753384268,0.8345349966156201,0.01774708956528434,2.4534741642667526
SS,Pd0.9Pt0.1,0.3,30.7,80.0,3.0,96.06593587398648,0.4359645041261238,-0.8301944515020464,0.3441467258919616,121.42344166874842,1.3915391581314012,1864.1524122533099,1.0240765817515192,-0.03645725297284424,3.3794332562209566
SS,Co0.09Pd0.91,0.6199999999999999,27.2,20.0,4.0,104.31113525612504,4.823245122848408,1.5734469635250663,0.6509087988084683,103.9542259114077,1.397403727110518,1824.9318762597322,0.7046299734340636,0.12320067012342288,2.396043527650925
SS,Ni0.09Pd0.91,0.78,29.4,50.0,6.8,106.91702070974478,2.7165752252186164,0.9993719785894402,0.7274303677268682,103.95133658895487,1.3974137447345452,1822.8749032138248,0.7967763810499746,0.07158979622336903,2.1931176688575222
SS,Pd0.925Rh0.075,0.7,32.4,30.0,0.3,96.86776194876444,0.2418226344905151,-1.419550736867644,0.7423940675002797,106.16448455027388,1.3963648392413412,1857.7819798450707,0.7654911129695297,0.09349042645666274,2.4592061169608925
SS,Pd0.927Ir0.073,0.1,17.0,25.0,0.6,52.77119393230439,0.5999999999999999,-0.5108256237659909,0.111900770810493,117.10384697337396,1.3937737642496975,1941.4857891347601,1.177639855777374,0.2534077106719975,5.338040500979748
SS,Pd0.92Pt0.08,0.4,30.7,80.0,1.8,91.81885041672184,0.2615787024756743,-1.3410200752680372,0.4522579205711736,118.61025802550401,1.3931255875972752,1857.3831177224272,0.9731699657024552,-0.0006859189252011632,3.206745883991859
SS,Pd0.942Ir0.058,0.4,25.9,25.0,0.35,78.14063759342592,0.3499999999999997,-1.0498221244986785,0.4438238111174857,115.00660358064555,1.3949959767936841,1919.2182987958677,1.0884126880249727,0.23018875390135632,4.751866819029765
SS,Ti0.048Pd0.952,0.4,27.2,100.0,2.3,79.81787737721615,0.2534668023255709,-1.3725224218221326,0.4127998342576656,105.1215440979827,1.3999999999999997,1830.5547494429463,0.6065421860240235,0.15823066925004062,2.3557811312031145
SS,Bi0.05Pd0.95,0.4,37.8,100.0,0.16,86.06337174063657,0.0074653523067964,-4.897482654624173,0.4444285873653344,116.02712409604402,1.4187345683052015,1707.8068569751395,1.1164912784905947,0.23516619371179262,4.85749588867387
SS,V0.855Cr0.145,2.3,29.7,50.0,50.0,124.43296404221005,19.788671159054186,2.9851096102682533,1.1932905141671133,51.097115585626504,1.3573779435627968,2182.557323386232,-0.30767455214770195,0.32114526435370494,1.3822332834321864
SS,Ti0.2V0.8,3.4,60.0,110.0,1.8,161.48358496246277,0.0083801381195802,-4.781890882573819,1.7572714351441063,50.356651862037175,1.3595112723688865,2136.96544173459,-0.4508195268922743,0.33863085452816977,1.2879436188863214
SS,Zr0.975Nb0.025,2.2,219.0,800.0,0.2,190.69100141597443,3.9111449952122187e-29,-65.41113752804844,2.0367259358668486,91.2668154333716,1.5474550676201815,2143.8294794024714,-1.9294576342847694,0.5182044222960731,-0.13918569127295335
,V75Ti17.5Zr7.5,3.2,52.98,71.0,3.2920000000000003,145.1,0.021249848,-3.851405525,1.7520874327692513,55.618190768914715,1.383452652474092,2138.0120318991326,-0.5448318369821141,0.3505341493627083,1.1957557636360496
,LaNi4.7Sn0.3,1.5,36.51,24.4,0.8099999999999999,112.6,0.320558835,-1.137689446,1.1340178319635807,88.17814986663497,1.5429594432403306,1466.2944541073268,3.489587507449842,-1.7466983760970038,-2.336912108969155
,V75Ti10Zr7.5Cr7.5,3.2,42.23,61.4,13.1206,132.3,0.343601398,-1.068273019,1.7622436212777124,55.87318368434651,1.383548018392152,2154.221759896245,-0.5126075303523342,0.34894685616570664,1.2112004520697857
,LaNi4.8Sn0.2,1.3,32.83,30.4,2.634,104.3,0.518801844,-0.656233272,0.967753626174662,86.97308958485094,1.5428941313387037,1495.4288396989405,3.1196050050393915,-1.4932333817223955,-1.9176654428886757
,LaNi4.8Al0.2,1.3,30.4,46.0,3.624,101.6,0.996152949,-0.00385447,0.9278007065328102,84.44455790937576,1.5443610361595181,1543.5014041415654,2.393621122337099,-1.0014948422643297,-1.0211573096856346
,V0.85Ti0.1Fe0.05,3.4,42.9,61.0,13.132,148.0,1.734454519,0.550692966,1.7765676349042034,50.92135599672558,1.357447980978484,2139.8173768370098,-0.3204171492337644,0.3181364703011839,1.3851688211862923
,TiFe0.9Mn0.1,1.7400000000000002,29.7,28.0,4.0,107.7,2.749244481,1.01132614,0.9293970943186729,52.11154420799829,1.4,1855.5711343655205,-1.4723378565387657,0.4455979281861842,0.23725747288308754
,La0.85Ce0.15Ni5,1.024,24.3,24.6,2.1399999999999997,92.28,3.773595219,1.328028186,0.7267245674216263,84.54427888261571,1.5380701146921063,1549.897988074436,2.313879886065465,-0.9621907103020916,-0.8567891981859087
,V92.5Zr7.5,3.0,40.32,61.4,13.1206,147.0,4.339950546,1.467862953,1.6557034701767306,56.04882176747127,1.3753575213428724,2176.0266816307103,-0.23310596527971383,0.30881181450717543,1.4646857432762164
,La0.2Y0.8Ni4.6Mn0.4,1.3,27.1,16.2,2.98,105.0,5.65230817,1.732063987,0.8512310526259362,69.68093602465122,1.4773401458823339,1691.1441904491815,1.9530318673317244,0.9686689648104418,-0.5193338146708937
,Zr0.7Ti0.3Mn2,1.4,21.0,44.6,2.7939999999999996,85.0,5.926100553,1.779366417,0.8831651923221395,66.71713393861222,1.4509243858582925,1757.9709122067761,-1.4561276670015302,0.4424834238893869,-0.034855604902118066
,Ti0.9Zr0.1Mn1.4Cr0.35V0.2Fe0.05,1.98,25.89,41.8,5.7,106.9,11.55536386,2.447149733,1.1297481643155145,54.530467587916846,1.4053585215193165,1789.4080234231415,-1.3553788886710083,0.4500536386616566,0.19460885980184028
,La0.4Ce0.4Ca0.2Ni5,1.3800000000000001,28.2,12.0,4.5200000000000005,115.3,12.53613086,2.528614944,1.0014270220041843,80.16804864733245,1.5072716501519756,1554.6001322206853,2.16767147644106,-0.9101319618108303,-0.460972154930745
,Ti0.8Zr0.2CrMn,1.52,24.6,14.0,9.4,108.6,23.81578583,3.170348631,0.8105768765872992,56.395687667504205,1.4167411598075992,1896.068849695831,-1.4701557256278195,0.48263463800670053,0.14857698271248213
,Zr0.8Ti0.2FeNi0.8V0.2,2.5,26.8,31.4,5.11,118.3,31.57636591,3.452408926,1.6580231651064985,69.08696490221828,1.441371092103523,1935.1264052451095,-0.5801306277633343,0.15336686369628635,0.09682267836521342
,Ti0.77Zr0.3Cr0.85Fe0.7Mn0.25Ni0.2Cu0.03,1.8399999999999999,19.26,74.8,6.28,93.66,33.80666249,3.520657898,1.1340915575313417,58.93104689735173,1.4195710284594245,1947.8077144831439,-1.240784264426888,0.391319972703053,0.17726811425315797
,TiCr1.9Mo0.01,2.2,24.8,30.0,5.4399999999999995,113.0,37.30599485,3.619154034,1.1320680523806512,50.94279478472926,1.4003249581913546,2107.1551539541088,-1.5075335173751783,0.5218627398766853,0.29380263941034473
,TiCr1.9,2.5,26.19,3.6,9.040000000000001,122.0,62.974491,4.14272974,1.286433465959328,50.6484375000571,1.3999999999999997,2101.9947839755996,-1.5059469517608164,0.5222271735710449,0.2971770088029062
,ZrFe1.8Cr0.2,1.8,22.3,19.2,5.9,109.0,63.01154205,4.143317917,1.225294709533508,71.61289253802063,1.4676922644634607,1973.0393607098931,-1.421466312432778,0.42130928970829135,0.19202277622700664
,(Ti0.97Zr0.03)1.1Cr1.6Mn0.4,1.55,23.4,6.6,8.879999999999999,115.0,83.318363,4.422668969,0.8023846757680557,51.819345397551515,1.4028354724778693,2011.1567803811408,-1.486166673142081,0.5080587260407318,0.25284629023084304
,TiCr1.5Mn0.25Fe0.25,1.47,19.32,7.2,9.68,101.6,85.75949534,4.451546813,0.8752019107585822,51.32204373621448,1.4,2012.8279334529138,-1.461221214812947,0.4994633732277023,0.2795492525883737
,TiCr1.5Mn0.2Fe0.3,1.6300000000000001,18.32,-16.4,11.879999999999999,101.0,119.2821164,4.781491413,0.9264747127965925,51.339598312804796,1.4,2017.9902469468238,-1.4576016698856877,0.4988307565743409,0.28832897770362753
,TiCrMn,2.1,19.6,4.0,10.0,106.0,130.0843717,4.868183253,1.0980673660764952,51.76339550093137,1.4,1871.512225281021,-1.4360352168820563,0.48491330634175944,0.1970895282676308
,ZrFe1.8Ni0.2,1.7,21.5,-8.4,10.34,119.7,314.8175759,5.751993347,1.1637058028817948,71.87011981359882,1.464362242711553,1948.326480236646,-1.206296957136608,0.34807139368620066,0.15841986886037088
,Ti0.86Mo0.14Cr1.9,2.4,17.2,-16.4,8.74,117.0,1282.185912,7.156321644,1.2903258667797246,54.73591645650386,1.4043782569389713,2178.5555912742834,-1.4677636785250088,0.5200079678200912,0.3112837392952943
SS,NbTiVZrHf,2.2,61.8,315.0,0.17,88.0,5.88e-07,-14.35,2.0594822929853605,116.37411995528845,1.492225142041391,2386.12784379686,-0.6954850804409023,0.32156979974570493,1.0368997278311978
SS,VTiZrNb,1.5,67.6,311.0,0.05,90.3,7.48e-08,-16.41,1.0686294416243654,77.1887544474425,1.455778279747202,2310.5073381926163,-0.82872834352411,0.3993083831482265,1.0094249063005296
SS,NbTiV0.5ZrHf,1.8,59.1,326.0,0.25,87.4,1.63e-06,-13.33,1.7617032376426474,120.19700520513149,1.5005346121197463,2397.9955397322215,-0.7622175487848318,0.3249750057530483,0.974899329747425
SS,VTiAlCr,1.1,42.7,311.0,5.3,88.4,0.00137,-6.59,0.490426317618807,46.78589690503176,1.3629087743176844,1927.333025145876,-0.19824348758909144,0.07864785593344535,0.9788126126623191
SS,VTiAlTaNb,1.25,56.1,301.0,0.8,92.1,9.6e-06,-11.55,1.0037278948161543,117.57460427254068,1.41776181277918,2702.6850434766643,0.4484413960024255,0.026799326727629157,2.7307474959285587
SS,TiVCrNb,3.0,47.1,100.0,0.2,122.0,0.0132,-4.33,1.8694079835542463,66.56030011928226,1.4086095587486456,2350.978131965987,-0.6778612303056581,0.3961282026830272,1.1437032539707075
SS,Al0.1Ti0.3V0.3Nb0.3,2.6,48.6,62.5,0.20420000000000002,154.0,0.339,-1.08,1.5945618464603502,68.55979620263349,1.4037326083632928,2331.7529883875773,-0.17314297023113007,0.21724406266924734,1.4271803014429025
SS,TiVNb,3.1,67.0,220.0,0.1342,157.0,0.00029,-8.14,2.0282054810228183,70.51034096025515,1.410944606907925,2397.3500987508114,-0.44952053839772893,0.35665714246388547,1.4042006066333046
